"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","HCPL","HDIF","HEFF","HNDB","HPL","HPV","HTRP","HVOL","MI","MIMS","MISEI","MISM","McCC","NL","NLE","NII","NOI","CD","CLOC","DLOC","TCD","TCLOC","LLOC","LOC","NOS","NUMPAR","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Basic Rules","Brace Rules","Clone Metric Rules","Code Size Rules","Complexity Metric Rules","Controversial Rules","Coupling Metric Rules","Design Rules","Documentation Metric Rules","Empty Code Rules","Java Logging Rules","Migration Rules","Naming Rules","Optimization Rules","Runtime Rules","Security Code Guideline Rules","Size Metric Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules"
"L3029","void tearDown()","TBA.Messages.GetUpdQueryTest.tearDown()V","L3022","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\GetUpdQueryTest.java","38","5","41","6","0","0","0","0","0","0","0","0","24","4","114.117","23.5271","9","9","6.33985","28.5293","130.887","76.5422","157.688","92.2151","1","0","0","0","0","0.5","4","4","0.5","4","4","4","1","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3031","void testGet()","TBA.Messages.GetUpdQueryTest.testGet()V","L3022","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\GetUpdQueryTest.java","47","4","89","5","1","2","5","2","1","1","43","32","185.098","24","15529.9","622.461","120","42","862.771","647.078","80.5082","47.0808","65.441","38.2696","3","1","1","0","7","0.111111","4","4","0.111111","4","32","43","21","0","32","43","21","0","0","9","0","0","0","0","0","7","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3033","void testGetRevisionNumber()","TBA.Messages.GetUpdQueryTest.testGetRevisionNumber()V","L3022","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\GetUpdQueryTest.java","94","4","119","5","1","2","6","2","1","1","26","23","112.506","12.75","3654.42","237.253","59","29","203.023","286.621","90.0926","52.6857","79.6948","46.6051","3","1","1","0","3","0.115385","3","3","0.115385","3","23","26","11","0","23","26","11","0","0","9","0","0","0","0","0","7","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3035","void testGetDiaryID()","TBA.Messages.GetUpdQueryTest.testGetDiaryID()V","L3022","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\GetUpdQueryTest.java","124","4","149","5","1","2","6","2","1","1","26","23","112.506","12.75","3654.42","237.253","59","29","203.023","286.621","90.0926","52.6857","79.6948","46.6051","3","1","1","0","3","0.115385","3","3","0.115385","3","23","26","11","0","23","26","11","0","0","9","0","0","0","0","0","7","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3039","GetUpdResponseTest(String testName)","TBA.Messages.GetUpdResponseTest.<init>(Ljava/lang/String;)V","L3037","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\GetUpdResponseTest.java","23","5","25","6","0","0","0","0","0","0","0","0","10","3","54.2842","14.3367","7","6","3.01579","18.0947","137.915","80.6522","169.429","99.0814","1","0","0","0","0","0.571429","4","4","0.571429","4","3","3","1","1","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3042","void setUp()","TBA.Messages.GetUpdResponseTest.setUp()V","L3037","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\GetUpdResponseTest.java","31","5","34","6","0","0","0","0","0","0","0","0","24","4","114.117","23.5271","9","9","6.33985","28.5293","130.887","76.5422","157.688","92.2151","1","0","0","0","0","0.5","4","4","0.5","4","4","4","1","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3044","void tearDown()","TBA.Messages.GetUpdResponseTest.tearDown()V","L3037","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\GetUpdResponseTest.java","40","5","43","6","0","0","0","0","0","0","0","0","24","4","114.117","23.5271","9","9","6.33985","28.5293","130.887","76.5422","157.688","92.2151","1","0","0","0","0","0.5","4","4","0.5","4","4","4","1","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3046","void testGet()","TBA.Messages.GetUpdResponseTest.testGet()V","L3037","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\GetUpdResponseTest.java","62","5","161","6","1","7","12","7","1","1","100","67","529.509","57.9545","130218","2569.09","342","95","7234.31","2246.89","62.064","36.2947","48.9592","28.6311","3","1","1","0","23","0.247191","22","16","0.247191","22","67","100","57","0","67","100","57","0","0","11","0","0","0","0","0","7","0","0","0","1","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0"
"L3050","void testGetDiaryName()","TBA.Messages.GetUpdResponseTest.testGetDiaryName()V","L3037","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\GetUpdResponseTest.java","167","5","192","6","1","4","10","4","1","1","26","21","112.506","12.75","3654.42","237.253","59","29","203.023","286.621","91.5663","53.5475","85.7455","50.1436","3","1","1","0","3","0.16","4","3","0.16","4","21","26","11","0","21","26","11","0","0","9","0","0","0","0","0","7","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3052","void testGetNumberOfEntries()","TBA.Messages.GetUpdResponseTest.testGetNumberOfEntries()V","L3037","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\GetUpdResponseTest.java","198","5","222","6","1","2","6","2","1","1","25","22","112.506","12.75","3654.42","237.253","59","29","203.023","286.621","90.8127","53.1068","81.1829","47.4754","3","1","1","0","3","0.12","3","3","0.12","3","22","25","11","0","22","25","11","0","0","9","0","0","0","0","0","7","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3054","void testGetOwnerFlag()","TBA.Messages.GetUpdResponseTest.testGetOwnerFlag()V","L3037","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\GetUpdResponseTest.java","227","5","257","6","1","1","3","1","1","1","31","26","117.593","17","6589.95","351.497","79","30","366.109","387.644","86.5364","50.6061","73.3457","42.8922","3","1","1","0","3","0.103448","3","3","0.103448","3","26","31","15","0","26","31","15","0","0","9","0","0","0","0","0","7","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3056","void testGetPermissions()","TBA.Messages.GetUpdResponseTest.testGetPermissions()V","L3037","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\GetUpdResponseTest.java","264","5","288","6","1","2","6","2","1","1","25","22","112.506","12.75","3654.42","237.253","59","29","203.023","286.621","90.8127","53.1068","81.1829","47.4754","3","1","1","0","3","0.12","3","3","0.12","3","22","25","11","0","22","25","11","0","0","9","0","0","0","0","0","7","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3058","void testGetRevisionNo()","TBA.Messages.GetUpdResponseTest.testGetRevisionNo()V","L3037","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\GetUpdResponseTest.java","295","5","320","6","1","2","6","2","1","1","26","22","112.506","12.75","3654.42","237.253","59","29","203.023","286.621","90.8127","53.1068","81.1829","47.4754","3","1","1","0","3","0.12","3","3","0.12","3","22","26","11","0","22","26","11","0","0","9","0","0","0","0","0","7","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3062","MessagesTest(String testName)","TBA.Messages.MessagesTest.<init>(Ljava/lang/String;)V","L3060","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\MessagesTest.java","24","5","26","6","0","0","0","0","0","0","0","0","10","3","54.2842","14.3367","7","6","3.01579","18.0947","137.915","80.6522","169.429","99.0814","1","0","0","0","0","0.571429","4","4","0.571429","4","3","3","1","1","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3065","void setUp()","TBA.Messages.MessagesTest.setUp()V","L3060","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\MessagesTest.java","32","5","35","6","0","0","0","0","0","0","0","0","24","4","114.117","23.5271","9","9","6.33985","28.5293","130.887","76.5422","157.688","92.2151","1","0","0","0","0","0.5","4","4","0.5","4","4","4","1","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3067","void tearDown()","TBA.Messages.MessagesTest.tearDown()V","L3060","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\MessagesTest.java","41","5","44","6","0","0","0","0","0","0","0","0","24","4","114.117","23.5271","9","9","6.33985","28.5293","130.887","76.5422","157.688","92.2151","1","0","0","0","0","0.5","4","4","0.5","4","4","4","1","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3069","void testGet()","TBA.Messages.MessagesTest.testGet()V","L3060","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\MessagesTest.java","50","4","93","5","1","2","5","2","1","1","44","34","197.869","27.7941","18967.5","711.225","125","44","1053.75","682.429","79.2495","46.3448","65.2719","38.1707","3","1","1","0","7","0.128205","5","4","0.128205","5","34","44","22","0","34","44","22","0","0","9","0","0","0","0","0","7","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3071","void testGetMessageType()","TBA.Messages.MessagesTest.testGetMessageType()V","L3060","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\MessagesTest.java","98","4","135","5","1","1","3","1","1","1","38","31","117.593","20.9231","9650.72","453.287","94","30","536.151","461.248","82.7829","48.4111","66.2406","38.7372","3","1","1","0","3","0.0882353","3","3","0.0882353","3","31","38","19","0","31","38","19","0","0","9","0","0","0","0","0","7","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3073","void testGetSessionID()","TBA.Messages.MessagesTest.testGetSessionID()V","L3060","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\MessagesTest.java","140","4","175","5","1","1","3","1","1","1","36","29","140.344","21.8077","9763.23","456.803","88","34","542.402","447.697","84.0184","49.1336","75.7345","44.2892","3","1","1","0","3","0.171429","6","3","0.171429","6","29","36","17","0","29","36","17","0","0","9","0","0","0","0","0","7","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3077","QueryMessageTest(String testName)","TBA.Messages.QueryMessageTest.<init>(Ljava/lang/String;)V","L3075","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\QueryMessageTest.java","23","5","25","6","0","0","0","0","0","0","0","0","10","3","54.2842","14.3367","7","6","3.01579","18.0947","137.915","80.6522","169.429","99.0814","1","0","0","0","0","0.571429","4","4","0.571429","4","3","3","1","1","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3080","void setUp()","TBA.Messages.QueryMessageTest.setUp()V","L3075","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\QueryMessageTest.java","31","5","34","6","0","0","0","0","0","0","0","0","24","4","114.117","23.5271","9","9","6.33985","28.5293","130.887","76.5422","157.688","92.2151","1","0","0","0","0","0.5","4","4","0.5","4","4","4","1","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3082","void tearDown()","TBA.Messages.QueryMessageTest.tearDown()V","L3075","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\QueryMessageTest.java","40","5","43","6","0","0","0","0","0","0","0","0","24","4","114.117","23.5271","9","9","6.33985","28.5293","130.887","76.5422","157.688","92.2151","1","0","0","0","0","0.5","4","4","0.5","4","4","4","1","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3084","void testGet()","TBA.Messages.QueryMessageTest.testGet()V","L3075","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\QueryMessageTest.java","49","4","63","5","1","1","1","1","1","1","15","11","103.588","16","4640.77","278.223","61","27","257.821","290.048","102.44","59.9063","108.058","63.192","1","0","0","0","5","0.266667","4","4","0.266667","4","11","15","8","0","11","15","8","0","0","6","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3086","void testGetQueryType()","TBA.Messages.QueryMessageTest.testGetQueryType()V","L3075","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\QueryMessageTest.java","68","4","94","5","1","2","5","2","1","1","27","24","112.506","13.4583","3988.2","251.488","61","29","221.567","296.337","89.2297","52.1811","78.0235","45.6278","3","1","1","0","3","0.111111","3","3","0.111111","3","24","27","12","0","24","27","12","0","0","9","0","0","0","0","0","7","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3090","ResponseMessageTest(String testName)","TBA.Messages.ResponseMessageTest.<init>(Ljava/lang/String;)V","L3088","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\ResponseMessageTest.java","23","5","25","6","0","0","0","0","0","0","0","0","10","3","54.2842","14.3367","7","6","3.01579","18.0947","137.915","80.6522","169.429","99.0814","1","0","0","0","0","0.571429","4","4","0.571429","4","3","3","1","1","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3093","void setUp()","TBA.Messages.ResponseMessageTest.setUp()V","L3088","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\ResponseMessageTest.java","31","5","34","6","0","0","0","0","0","0","0","0","24","4","114.117","23.5271","9","9","6.33985","28.5293","130.887","76.5422","157.688","92.2151","1","0","0","0","0","0.5","4","4","0.5","4","4","4","1","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3095","void tearDown()","TBA.Messages.ResponseMessageTest.tearDown()V","L3088","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\ResponseMessageTest.java","40","5","43","6","0","0","0","0","0","0","0","0","24","4","114.117","23.5271","9","9","6.33985","28.5293","130.887","76.5422","157.688","92.2151","1","0","0","0","0","0.5","4","4","0.5","4","4","4","1","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3097","void testGet()","TBA.Messages.ResponseMessageTest.testGet()V","L3088","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\ResponseMessageTest.java","49","4","71","5","1","1","1","1","1","1","23","17","135.258","22.75","9984.12","463.667","87","33","554.673","438.862","93.2342","54.5229","90.1982","52.7475","1","0","0","0","7","0.190476","4","4","0.190476","4","17","23","14","0","17","23","14","0","0","9","0","0","0","0","0","7","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3099","void testGetErrorCode()","TBA.Messages.ResponseMessageTest.testGetErrorCode()V","L3088","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\ResponseMessageTest.java","77","4","103","5","1","2","5","2","1","1","27","24","112.506","13.4583","3988.2","251.488","61","29","221.567","296.337","89.2297","52.1811","78.0235","45.6278","3","1","1","0","3","0.111111","3","3","0.111111","3","24","27","12","0","24","27","12","0","0","9","0","0","0","0","0","7","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3101","void testGetErrorMessage()","TBA.Messages.ResponseMessageTest.testGetErrorMessage()V","L3088","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\ResponseMessageTest.java","109","4","135","5","1","2","5","2","1","1","27","24","112.506","13.4583","3988.2","251.488","61","29","221.567","296.337","89.2297","52.1811","78.0235","45.6278","3","1","1","0","3","0.111111","3","3","0.111111","3","24","27","12","0","24","27","12","0","0","9","0","0","0","0","0","7","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3105","RetUpdQueryTest(String testName)","TBA.Messages.RetUpdQueryTest.<init>(Ljava/lang/String;)V","L3103","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\RetUpdQueryTest.java","23","5","25","6","0","0","0","0","0","0","0","0","10","3","54.2842","14.3367","7","6","3.01579","18.0947","137.915","80.6522","169.429","99.0814","1","0","0","0","0","0.571429","4","4","0.571429","4","3","3","1","1","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3108","void setUp()","TBA.Messages.RetUpdQueryTest.setUp()V","L3103","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\RetUpdQueryTest.java","31","5","34","6","0","0","0","0","0","0","0","0","24","4","114.117","23.5271","9","9","6.33985","28.5293","130.887","76.5422","157.688","92.2151","1","0","0","0","0","0.5","4","4","0.5","4","4","4","1","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3110","void tearDown()","TBA.Messages.RetUpdQueryTest.tearDown()V","L3103","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\RetUpdQueryTest.java","40","5","43","6","0","0","0","0","0","0","0","0","24","4","114.117","23.5271","9","9","6.33985","28.5293","130.887","76.5422","157.688","92.2151","1","0","0","0","0","0.5","4","4","0.5","4","4","4","1","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3112","void testGet()","TBA.Messages.RetUpdQueryTest.testGet()V","L3103","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\RetUpdQueryTest.java","49","4","140","5","1","4","7","4","1","1","92","54","466.961","43.7","78912.6","1839.77","281","86","4384.03","1805.78","66.695","39.0029","59.463","34.7737","3","1","1","0","17","0.325","26","4","0.325","26","54","92","43","0","54","92","43","0","0","8","0","0","0","0","0","7","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3114","void testGetDiaryID()","TBA.Messages.RetUpdQueryTest.testGetDiaryID()V","L3103","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\RetUpdQueryTest.java","145","4","170","5","1","2","6","2","1","1","26","23","112.506","12.75","3654.42","237.253","59","29","203.023","286.621","90.0926","52.6857","79.6948","46.6051","3","1","1","0","3","0.115385","3","3","0.115385","3","23","26","11","0","23","26","11","0","0","9","0","0","0","0","0","7","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3116","void testGetDiaryName()","TBA.Messages.RetUpdQueryTest.testGetDiaryName()V","L3103","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\RetUpdQueryTest.java","175","4","200","5","1","4","10","4","1","1","26","23","112.506","12.75","3654.42","237.253","59","29","203.023","286.621","90.0926","52.6857","79.6948","46.6051","3","1","1","0","3","0.115385","3","3","0.115385","3","23","26","11","0","23","26","11","0","0","9","0","0","0","0","0","7","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3118","void testGetPermissions()","TBA.Messages.RetUpdQueryTest.testGetPermissions()V","L3103","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\RetUpdQueryTest.java","206","4","232","5","1","2","6","2","1","1","27","23","123.73","14.25","4306.44","264.695","61","31","239.246","302.206","89.8172","52.5247","82.2621","48.1065","3","1","1","0","3","0.148148","4","4","0.148148","4","23","27","11","0","23","27","11","0","0","9","0","0","0","0","0","7","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3120","void testGetRevisionNo()","TBA.Messages.RetUpdQueryTest.testGetRevisionNo()V","L3103","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\RetUpdQueryTest.java","237","4","262","5","1","2","6","2","1","1","26","23","112.506","12.75","3654.42","237.253","59","29","203.023","286.621","90.0926","52.6857","79.6948","46.6051","3","1","1","0","3","0.115385","3","3","0.115385","3","23","26","11","0","23","26","11","0","0","9","0","0","0","0","0","7","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3122","void testGetNumberOfEntries()","TBA.Messages.RetUpdQueryTest.testGetNumberOfEntries()V","L3103","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\RetUpdQueryTest.java","267","4","292","5","1","2","6","2","1","1","26","23","112.506","12.75","3654.42","237.253","59","29","203.023","286.621","90.0926","52.6857","79.6948","46.6051","3","1","1","0","3","0.115385","3","3","0.115385","3","23","26","11","0","23","26","11","0","0","9","0","0","0","0","0","7","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3126","RetUpdResponseTest(String testName)","TBA.Messages.RetUpdResponseTest.<init>(Ljava/lang/String;)V","L3124","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\RetUpdResponseTest.java","24","5","26","6","0","0","0","0","0","0","0","0","10","3","54.2842","14.3367","7","6","3.01579","18.0947","137.915","80.6522","169.429","99.0814","1","0","0","0","0","0.571429","4","4","0.571429","4","3","3","1","1","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3129","void setUp()","TBA.Messages.RetUpdResponseTest.setUp()V","L3124","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\RetUpdResponseTest.java","32","5","35","6","0","0","0","0","0","0","0","0","24","4","114.117","23.5271","9","9","6.33985","28.5293","130.887","76.5422","157.688","92.2151","1","0","0","0","0","0.5","4","4","0.5","4","4","4","1","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3131","void tearDown()","TBA.Messages.RetUpdResponseTest.tearDown()V","L3124","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\RetUpdResponseTest.java","41","5","44","6","0","0","0","0","0","0","0","0","24","4","114.117","23.5271","9","9","6.33985","28.5293","130.887","76.5422","157.688","92.2151","1","0","0","0","0","0.5","4","4","0.5","4","4","4","1","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3133","void testGet()","TBA.Messages.RetUpdResponseTest.testGet()V","L3124","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\RetUpdResponseTest.java","64","4","179","5","1","9","16","9","1","1","116","78","614.506","51","129274","2556.67","376","107","7181.91","2534.79","58.9744","34.488","43.8223","25.6271","3","1","1","0","23","0.235294","24","17","0.235294","24","78","116","67","0","78","116","67","0","0","12","0","0","0","0","0","7","0","0","0","1","0","2","0","0","0","0","0","0","0","2","0","0","0","0","0"
"L3137","void testGetDiaryName()","TBA.Messages.RetUpdResponseTest.testGetDiaryName()V","L3124","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\RetUpdResponseTest.java","184","4","210","5","1","4","10","4","1","1","27","22","112.506","12.75","3654.42","237.253","59","29","203.023","286.621","90.8127","53.1068","84.1663","49.2201","3","1","1","0","3","0.153846","4","3","0.153846","4","22","27","11","0","22","27","11","0","0","9","0","0","0","0","0","7","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3139","void testGetNumberOfEntries()","TBA.Messages.RetUpdResponseTest.testGetNumberOfEntries()V","L3124","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\RetUpdResponseTest.java","215","4","240","5","1","2","6","2","1","1","26","23","112.506","12.75","3654.42","237.253","59","29","203.023","286.621","90.0926","52.6857","79.6948","46.6051","3","1","1","0","3","0.115385","3","3","0.115385","3","23","26","11","0","23","26","11","0","0","9","0","0","0","0","0","7","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3141","void testGetOwnerFlag()","TBA.Messages.RetUpdResponseTest.testGetOwnerFlag()V","L3124","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\RetUpdResponseTest.java","245","4","277","5","1","1","3","1","1","1","33","27","117.593","17","6589.95","351.497","79","30","366.109","387.644","85.925","50.2485","72.0949","42.1608","3","1","1","0","3","0.1","3","3","0.1","3","27","33","15","0","27","33","15","0","0","9","0","0","0","0","0","7","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3143","void testGetPermissions()","TBA.Messages.RetUpdResponseTest.testGetPermissions()V","L3124","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\RetUpdResponseTest.java","283","4","309","5","1","2","6","2","1","1","27","23","123.73","14.25","4306.44","264.695","61","31","239.246","302.206","89.8172","52.5247","82.2621","48.1065","3","1","1","0","3","0.148148","4","4","0.148148","4","23","27","11","0","23","27","11","0","0","9","0","0","0","0","0","7","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3145","void testGetRevisionNo()","TBA.Messages.RetUpdResponseTest.testGetRevisionNo()V","L3124","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\test\TBA\Messages\RetUpdResponseTest.java","314","4","339","5","1","2","6","2","1","1","26","23","112.506","12.75","3654.42","237.253","59","29","203.023","286.621","90.0926","52.6857","79.6948","46.6051","3","1","1","0","3","0.115385","3","3","0.115385","3","23","26","11","0","23","26","11","0","0","9","0","0","0","0","0","7","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
